transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
11850,16,3036,18-05-2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",07-05-2011
11851,49,2877,08-09-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,21-07-2003
11854,36,90,26-03-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,19-12-1995
11856,66,3090,12-02-2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,05-11-2010
11860,38,1028,20-06-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,21-01-1991
11861,93,1367,12-10-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,03-11-2000
11862,76,867,31-01-2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,10-10-2014
11865,0,2476,12-04-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,22-10-2005
11866,13,171,19-06-2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,18-10-2015
11867,4,271,22-04-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,09-08-2005
11869,55,2016,14-06-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,24-08-2011
11870,96,3123,07-02-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,09-06-2013
11873,4,51,03-11-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,09-08-2005
11875,23,859,02-04-2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,23-06-1999
11876,18,2297,06-02-2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,15-07-1993
11879,70,1743,09-07-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,06-12-2016
11884,31,905,17-07-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,10-11-2006
11885,0,548,11-01-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,25-01-1997
11889,40,1252,21-12-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,05-08-1991
11890,74,1627,17-05-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,22-05-2000
11891,90,468,17-01-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,04-12-1999
11896,49,610,10-04-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,04-10-1997
11899,49,1864,14-01-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,04-06-2012
11901,55,1093,19-03-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,21-07-2003
11904,34,3116,06-04-2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,18-03-2003
11905,23,237,04-12-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,03-11-2000
11909,46,312,02-12-2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,09-02-1997
11910,49,2768,22-01-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,04-06-2012
11914,4,1475,12-11-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,19-12-1995
11917,60,684,03-05-2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",24-08-2011
11922,10,18,24-06-2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,03-03-2014
11925,41,1621,09-10-2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,10-05-1997
11927,9,1405,22-04-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",18-03-2003
11928,62,3415,19-09-2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,07-05-2011
11929,64,2117,20-01-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,18-05-2012
11930,65,2779,19-12-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,31-08-2002
11932,25,2552,05-03-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,11-10-1992
11937,100,2063,30-06-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,06-05-1991
11940,18,1646,25-11-2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,08-03-2009
11941,7,2414,08-03-2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,17-08-2004
11942,52,1742,22-10-2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,07-05-2011
11945,90,1659,15-05-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,09-05-2011
11950,24,2489,16-01-2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,07-05-2011
11951,36,72,10-11-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,16-03-2011
11956,84,1250,07-05-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,18-12-2004
11957,0,1600,12-10-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,15-07-1993
11958,15,1533,26-04-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,07-12-2005
11960,81,3299,17-07-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,16-09-2013
11966,57,399,25-07-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,18-05-2012
11969,17,1884,06-12-2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,08-03-2009
11970,15,3144,27-10-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,09-11-1996
11972,58,3039,11-10-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,18-10-2015
11973,80,1925,18-12-2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,16-12-1998
11974,3,2652,04-11-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,04-08-2007
11979,55,2101,21-11-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,03-03-2014
11980,70,2140,06-09-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,06-05-1991
11983,56,2842,21-11-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,04-10-1997
11986,46,361,20-02-2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,25-11-2001
11987,85,1967,19-01-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,20-04-1993
11988,38,1406,21-07-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,07-11-1991
11989,0,101,26-07-2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,08-03-2009
11993,45,1905,15-03-2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,12-04-1993
11994,0,1678,17-01-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,11-10-1992
11996,59,1349,01-01-2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,20-07-1993
11997,47,1002,28-07-2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",10-04-2012
12000,14,2613,27-08-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",12-03-2013
12002,60,2185,10-01-2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",24-08-2011
12003,0,2159,21-09-2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,08-03-2009
12005,90,1993,08-01-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,19-03-2008
12008,94,321,18-12-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,11-12-2007
12014,80,3479,29-05-2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,25-01-1997
12017,64,1337,28-03-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,18-05-2012
12021,45,89,20-03-2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,01-10-2006
12023,62,1889,17-08-2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,23-06-1993
12024,3,1346,03-02-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,15-09-2012
12027,26,178,20-09-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,26-05-1993
12028,60,2144,18-02-2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",17-06-2015
12029,33,2118,07-08-2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",19-03-2008
12030,32,904,31-08-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,10-09-2003
12031,65,144,18-03-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,21-05-2015
12033,52,1937,26-11-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,25-11-2001
12034,87,2030,08-03-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,20-08-2010
12035,0,1115,15-09-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,04-06-2012
12036,80,2273,08-03-2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,02-08-2015
12040,73,3104,23-10-2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,22-05-2006
12041,63,1577,22-09-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,26-05-1993
12042,36,1769,17-03-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,19-03-2008
12047,33,1060,15-05-2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",07-06-2010
12051,30,1974,18-10-2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,10-11-2006
12054,76,1790,28-11-2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,10-10-2014
12058,58,2470,22-03-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,18-10-2015
12060,59,1684,18-09-2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,20-07-1993
12061,9,355,25-03-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,09-11-1996
12062,0,3386,23-12-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,31-08-2002
12063,13,1792,28-02-2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,09-07-2016
12064,53,1063,29-08-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,12-04-2009
12066,0,1760,06-11-2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,16-02-2003
12068,16,2569,16-10-2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",09-09-1994
12070,58,3123,06-04-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,25-11-2001
12074,89,903,10-01-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,20-04-1993
12075,0,803,28-09-2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,10-05-1997
12076,33,1170,22-03-2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",20-07-1999
12080,0,2698,17-09-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,06-12-2016
12081,50,3329,09-06-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,22-03-2002
12084,53,2480,06-08-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,17-08-2004
12085,0,2521,14-01-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,19-12-1995
12088,26,2914,07-08-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,05-08-1991
12091,0,2912,19-06-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,17-06-2015
12092,73,1882,20-06-2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,31-08-2002
12093,87,1478,13-04-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,20-08-2010
12097,9,2055,21-02-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",05-08-1991
12099,52,2933,26-06-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,21-01-1991
12100,42,2101,08-05-2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",25-01-1997
12101,67,722,07-07-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,07-02-2003
12102,64,421,12-02-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,05-11-2010
12108,59,819,26-07-2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,05-11-2010
12110,38,1775,23-01-2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,16-03-2011
12113,48,1868,09-07-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,14-11-2016
12114,6,2539,14-07-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,05-08-2003
12115,20,415,26-04-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",26-05-1993
12116,42,3133,19-12-2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",19-03-2008
12120,65,1145,26-10-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,02-10-1992
12121,47,54,12-10-2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",16-02-2003
12123,83,426,16-02-2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,16-09-2013
12125,56,2093,15-01-2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,02-10-1993
12126,88,2432,01-02-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,10-05-2005
12128,19,56,11-09-2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,07-05-2011
12131,22,280,07-11-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,05-08-1991
12132,89,2182,13-12-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,11-12-2007
12134,83,1536,09-11-2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,10-05-2005
12135,51,1296,09-01-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",21-07-2003
12136,26,2462,12-11-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,26-05-1993
12143,13,2052,05-01-2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,05-08-2003
12144,7,821,06-07-2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,05-08-2003
12146,35,2198,05-12-2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,02-02-2006
12147,9,2350,03-07-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,03-03-2014
12148,5,3227,25-09-2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,29-08-2011
12149,52,2563,14-09-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,04-10-1997
12153,37,255,29-01-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,20-07-1999
12155,6,1377,02-03-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,07-02-2003
12156,25,209,21-08-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,02-08-2015
12158,37,1397,19-02-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,09-05-2011
12160,13,2318,13-09-2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,07-12-2005
12162,55,2364,22-08-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,24-08-2011
12163,21,2954,13-03-2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,05-04-1996
12168,65,2656,14-08-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,31-08-2002
12169,92,273,29-05-2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",05-01-2003
12171,60,2537,29-09-2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",21-05-2015
12175,1,2309,06-04-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,14-11-2016
12176,63,1006,02-06-2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,21-05-2015
12177,27,1895,07-07-2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,23-06-1999
12181,49,2221,03-02-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,04-10-1997
12184,91,962,02-04-2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,09-09-2003
12186,15,208,01-02-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,12-04-2009
12187,0,3348,03-08-2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,18-05-2012
12188,31,818,21-08-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,10-11-2006
12189,79,1535,15-05-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,09-09-2003
12192,80,455,29-08-2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,16-12-1998
12193,43,894,12-11-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,02-08-2015
12195,18,631,21-06-2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,12-03-2013
12199,59,1781,05-03-2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,20-07-1993
12201,68,762,16-06-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,31-08-2002
12202,74,1973,13-11-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,14-11-2016
12203,91,1580,21-02-2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,10-10-2014
12207,80,2476,16-12-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,18-05-2012
12211,93,1940,20-08-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,19-03-2008
12212,18,2958,24-09-2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,04-02-2016
12215,61,2822,21-08-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,17-06-2015
12216,0,2538,21-08-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,09-06-2013
12218,37,1558,22-08-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,17-12-1998
12220,9,1818,06-12-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,03-03-2014
12224,46,2051,19-01-2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,11-12-2007
12225,34,2034,15-03-2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,18-03-2003
12227,71,399,28-09-2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",25-07-2004
12231,55,1750,15-08-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,20-07-1993
12233,30,536,08-10-2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,11-04-2015
12234,0,1310,10-01-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,04-06-2012
12238,53,227,15-07-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,09-02-1997
12240,95,1061,27-06-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,10-09-2003
12241,82,217,23-06-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,04-02-2016
12244,35,1000,03-07-2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,12-07-1994
12248,48,3165,15-02-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,28-07-2014
12250,30,2736,29-06-2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,18-03-2003
12253,22,2516,15-07-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,15-07-1993
12255,91,2386,16-09-2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,26-07-1999
12256,26,768,06-05-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,10-11-1991
12259,20,3143,02-11-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",05-05-2010
12260,0,1892,14-09-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,22-03-2002
12261,11,1243,21-04-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,04-08-2007
12262,46,700,10-03-2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,11-12-2007
12263,84,908,26-12-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,20-04-1993
12265,94,954,26-08-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,29-03-2016
12266,62,1476,06-12-2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,20-08-2010
12267,40,3095,14-09-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,17-06-2015
12268,89,3424,23-01-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,10-09-2003
12269,93,1775,08-11-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,03-11-2000
12272,0,950,14-07-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,26-07-1999
12274,0,2687,13-12-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,10-11-1991
12275,46,1626,19-04-2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,11-12-2007
12276,53,244,10-01-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,09-02-1997
12280,96,1537,19-02-2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",10-10-2002
12281,59,906,01-05-2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",09-06-2013
12283,43,426,09-02-2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,04-12-1999
12284,5,2640,14-08-2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,29-08-2011
12288,61,1978,31-07-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,17-06-2015
12291,54,2489,16-08-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,12-04-2009
12293,2,2382,11-10-2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,07-02-2003
12294,91,3189,19-06-2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,26-07-1999
12296,95,910,22-01-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,10-09-2003
12297,3,2879,16-12-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,07-02-2003
12298,79,1168,18-01-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,09-09-2003
12300,80,3006,30-11-2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,07-08-2004
12304,99,475,06-12-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,10-08-1994
12309,44,2937,31-01-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,09-05-2011
12311,85,2661,22-12-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,10-10-2014
12312,21,2599,25-08-2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,05-04-1996
12314,62,1752,25-08-2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,23-06-1993
12315,10,2142,15-06-2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,03-03-2014
12319,88,2106,26-01-2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",16-03-2011
